Open;High;Low;Close;Adj Close;Volume
33926.48;33956.94;33926.48;33942.46;33942.46;21782528
33941.94;33983.57;33941.94;33983.57;33983.57;10102784
33986.93;34020.12;33986.43;34015.32;34015.32;5834752
34012.59;34039.63;34012.59;34039.63;34039.63;3457024
34045.91;34058.66;34041.89;34052.02;34052.02;7616512
34060.47;34105.41;34052.78;34096.06;34096.06;0
34110.29;34117.04;34100.67;34102.57;34102.57;1056768
34110.25;34142.73;34110.25;34140.46;34140.46;0
34149.14;34149.14;34130.42;34131.49;34131.49;0
34126.63;34126.63;34103.39;34123.55;34123.55;0
34132.41;34191.15;34131.13;34191.15;34191.15;0
34184.67;34203.0;34184.67;34189.64;34189.64;2304000
34174.76;34183.8;34144.67;34144.67;34144.67;0
34146.12;34176.95;34146.12;34176.95;34176.95;5767168
34174.3;34174.3;34140.2;34159.39;34159.39;0
34161.37;34172.7;34152.25;34172.7;34172.7;0
34171.25;34197.64;34171.25;34193.7;34193.7;0
34193.03;34193.03;34174.97;34174.97;34174.97;0
34173.56;34185.9;34173.56;34185.55;34185.55;0
34190.55;34214.64;34190.55;34211.6;34211.6;3436544
34206.01;34206.01;34140.06;34155.73;34155.73;0
34153.87;34153.87;34121.94;34121.94;34121.94;0
34141.96;34156.61;34138.19;34138.19;34138.19;5404672
34136.13;34136.13;34117.26;34117.26;34117.26;0
34111.16;34134.41;34091.18;34134.41;34134.41;0
34123.71;34123.71;34115.95;34118.66;34118.66;0
34115.7;34116.09;34114.9;34116.09;34116.09;0
34121.45;34132.84;34121.45;34125.0;34125.0;0
34119.86;34124.13;34115.87;34115.87;34115.87;0
34114.2;34171.99;34114.2;34163.06;34163.06;0
34156.41;34162.55;34153.21;34153.21;34153.21;0
34162.98;34185.2;34162.98;34182.49;34182.49;1808384
34173.05;34188.69;34173.05;34188.69;34188.69;0
34179.56;34179.56;34162.13;34172.21;34172.21;0
34166.99;34195.39;34166.99;34195.39;34195.39;0
34202.29;34202.29;34186.93;34189.55;34189.55;0
34196.15;34207.46;34196.15;34204.38;34204.38;0
34209.8;34209.8;34205.89;34205.89;34205.89;6701056
34210.39;34220.62;34199.1;34213.01;34213.01;114688
34209.4;34209.4;34178.39;34178.39;34178.39;0
34196.06;34254.0;34196.06;34254.0;34254.0;4597760
34240.75;34259.54;34227.82;34227.82;34227.82;0
34220.15;34220.15;34212.82;34213.77;34213.77;0
34226.3;34242.19;34226.3;34242.19;34242.19;0
34248.46;34267.66;34238.58;34267.66;34267.66;0
34279.4;34279.4;34262.95;34269.49;34269.49;5726208
34257.37;34257.37;34215.76;34218.18;34218.18;0
