Open;High;Low;Close;Adj Close;Volume
33909.28;33939.82;33909.28;33917.57;33917.57;31287296
33923.04;33923.04;33912.54;33912.54;33912.54;5672960
33917.25;33923.27;33906.22;33906.22;33906.22;8282112
33914.45;33934.99;33914.45;33934.99;33934.99;2020352
33919.89;33919.89;33917.84;33918.38;33918.38;12803072
33924.8;33971.98;33920.44;33965.1;33965.1;4441088
33967.27;34101.47;33967.27;34068.52;34068.52;70012928
34085.13;34089.31;34078.87;34089.31;34089.31;122929152
34090.7;34090.7;34075.88;34075.88;34075.88;12097536
34084.92;34084.92;34059.68;34059.68;34059.68;1408000
34050.64;34061.92;34050.64;34060.66;34060.66;489472
34125.16;34142.77;34125.16;34142.77;34142.77;17452032
34136.82;34142.74;34136.82;34138.66;34138.66;9956352
34141.67;34150.21;34134.14;34150.21;34150.21;2557952
34155.9;34177.85;34155.9;34170.19;34170.19;3008512
34152.67;34152.67;34117.59;34117.59;34117.59;16391168
34131.37;34134.21;34108.54;34125.38;34125.38;5558272
34124.97;34128.54;34120.13;34128.54;34128.54;22434816
34080.09;34095.61;34080.09;34087.09;34087.09;2504704
34079.98;34079.98;34070.93;34077.25;34077.25;3564544
34062.32;34070.25;34062.32;34070.25;34070.25;2432000
34069.26;34069.98;34056.44;34069.98;34069.98;1687552
34079.82;34079.82;34064.13;34070.05;34070.05;3430400
34098.56;34108.85;34098.56;34101.89;34101.89;2154496
34101.92;34101.92;34093.66;34095.5;34095.5;329571328
34101.02;34101.73;34081.15;34081.15;34081.15;4638720
34142.19;34170.33;34127.89;34170.33;34170.33;13206528
34164.9;34176.55;34160.76;34176.55;34176.55;27214848
34177.89;34177.92;34173.62;34177.92;34177.92;11107328
34178.87;34399.39;34178.87;34332.75;34332.75;155396096
34372.83;34372.83;34312.79;34342.48;34342.48;283971584
34319.3;34360.35;34319.3;34360.35;34360.35;83885056
34369.71;34369.71;34213.89;34213.89;34213.89;63164416
34215.96;34239.18;34213.7;34239.18;34239.18;99732480
34235.88;34235.88;34183.34;34190.39;34190.39;30209024
34189.46;34221.25;34189.46;34204.4;34204.4;11184128
34133.57;34175.12;34133.57;34175.12;34175.12;12392448
34002.43;34051.32;34002.43;34051.32;34051.32;48148480
34035.23;34046.27;34008.4;34016.15;34016.15;18028544
34135.38;34159.47;34130.85;34159.47;34159.47;1094656
34161.82;34163.32;34158.25;34158.39;34158.39;2390016
34150.39;34162.23;34146.2;34154.17;34154.17;5474304
34154.29;34154.29;34131.78;34136.0;34136.0;5342208
34140.04;34148.77;34129.94;34129.94;34129.94;5723136
34149.63;34173.16;34143.99;34172.83;34172.83;866304
34184.73;34194.99;34184.73;34191.07;34191.07;2552832
34190.09;34191.95;34189.73;34191.95;34191.95;3064832
34118.21;34118.21;34109.79;34109.79;34109.79;3234816
34105.46;34129.96;34105.46;34129.96;34129.96;24093696
34120.19;34121.21;34110.82;34113.9;34113.9;288768
34109.97;34109.97;34074.69;34091.12;34091.12;5882880
34090.54;34092.96;34088.83;34092.96;34092.96;7188480
34089.5;34089.5;34084.5;34085.42;34085.42;4548608
34090.06;34099.27;34090.06;34093.87;34093.87;472064
